What are the two main components of an SMTP client or server?,User Agent (UA) and Mail Transfer Agent (MTA).
"Which Application Layer protocol is defined as 'text-based', making messages human-readable and easy to debug?",HTTP.
What is 'flickering' in the context of video digitisation?,"A visual condition caused by insufficient frame refresh rates, avoided by repainting frames."
What is the 'residual' in predictive coding?,The difference between an actual audio sample and its predicted value.
Which audio compression method models the signal mathematically and stores model parameters instead of raw samples?,Linear Predictive Coding (LPC).
Term: Sub-band Coding,Definition: A lossy compression technique that divides audio into frequency bands and compresses each band separately.
"In the context of network traffic analysers, list three examples mentioned in the source material.","SNMP, Wireshark, and Packet Tracer."
Which component of the DNS system is responsible for making additional requests to satisfy a client's query?,The DNS Recursor.
"In FTP, what is the purpose of the 'Command Channel'?",Controlling the conversation between the client and the server.
The process of converting raw audio/video into a series of 1s and 0s for streaming is called _____.,Encoding
Why does a larger sample size in PCM lead to better audio quality?,It results in less quantization noise.
"In the DNS lookup process, which server is contacted immediately after the Root nameserver?",The TLD (Top Level Domain) nameserver.
What does a DHCP 'lease term' specify?,The duration for which an assigned IP address remains valid for a device.
Name the protocol used for 'interactive audio/video' like Internet telephony.,VoIP.
How does an FTP client authenticate itself to a server?,By sending a login request containing a username and password.
What Application Layer protocol is used between the sender's mail server and the receiver's mail server?,SMTP.
"In the context of VoIP, what does PSTN stand for?",Public Switched Telephone Network.
What is 'Quantization' in lossy compression?,"Reducing the precision of audio samples to decrease data size, potentially introducing distortion."
The Application Layer functionality that allows managing files on a remote computer is ____.,"FTAM (File Transfer, Access, and Management)."
Which specific DNS message type contains the 'answer records' for a client's query?,Response Message.
Which protocol is referred to as the foundation of data transfer on the World Wide Web?,HTTP.
