Compare Sessions and Cookies as methods for maintaining user state.,"- Sessions store user data on the web server, making them more secure for sensitive info, whereas Cookies store data locally on the client's browser.
- Sessions are identified by a unique ID often stored in a cookie, while Cookies themselves are small key-value pairs with set expiry times.
- Session data is typically temporary and ends when the browser is closed or a timeout occurs, while Cookies can be persistent and remain after the browser closes.
- Sessions can handle larger amounts of data compared to Cookies, which have limited storage capacity and are sent with every HTTP request."
What is a Hyperlink and what are the different types used in HTML?,"- A hyperlink is a clickable element, created using the `<a>` tag, that connects the current web page to another resource or location.
- Text Hyperlinks are the most common, while Image Hyperlinks allow a user to click an image to navigate to a new URL.
- Internal Hyperlinks (using `id` attributes) navigate to sections within the same page, whereas External Hyperlinks link to entirely different websites.
- Special types include Email Hyperlinks (using `mailto:`) to open mail clients and Download Hyperlinks used for transferring files like PDFs."
Distinguish between an 'Error' and an 'Exception' within JavaScript programming.,"- An Error is an unintentional problem, such as a syntax mistake or reference error, that can cause a program to stop or crash if unaddressed.
- An Exception is a type of error that occurs during runtime but is specifically designed to be 'caught' and handled by the programmer.
- Exceptions are managed using `try`, `catch`, and `finally` blocks to prevent the application from crashing and to allow for graceful error handling.
- While errors are often fatal to script execution, exceptions provide a mechanism to maintain program reliability when unexpected events occur."
List the major categories of HTML events and provide examples for each.,"- Mouse Events include actions like `onclick` (click), `ondblclick` (double-click), and `onmouseover` (moving the cursor over an element).
- Keyboard Events consist of `onkeydown` (pressing a key), `onkeyup` (releasing a key), and `onkeypress` (holding a key down).
- Form Events involve `onsubmit` (sending form data), `onfocus` (an element gaining focus), and `onchange` (changing the value of an input).
- Window/Document Events include `onload` (page finishing loading), `onresize` (changing window size), and `onscroll` (moving the page up or down)."
Explain the various types of Control Structures supported by JavaScript.,"- Conditional structures like `if`, `else if`, `else`, and `switch` allow the program to make decisions and branch logic based on specific criteria.
- Looping structures such as `for`, `while`, and `do...while` enable the repetition of code blocks for a fixed or conditional number of times.
- Jump structures like `break`, `continue`, and `return` are used to exit loops, skip iterations, or end function execution and return values.
- Exception Handling structures (`try`, `catch`, `finally`) are used to manage runtime errors and ensure the program continues to run smoothly."
How does HTTPS secure communication between a browser and a server?,"- It uses SSL/TLS protocols to encrypt data, converting readable information into an unreadable format that prevents interception by hackers.
- It ensures data integrity, meaning that the information cannot be altered or tampered with during transmission without detection.
- It provides website authentication through digital certificates issued by a trusted Certificate Authority (CA) to verify the server's identity.
- The process involves a secure 'handshake' where keys are exchanged, ensuring that both parties use a shared session key for secure data transfer."
Describe the working process of a DNS server when a user requests a website.,"- The browser first checks its local cache for the IP address; if not found, it sends a query to a DNS Resolver, usually provided by the ISP.
- The Resolver contacts a Root DNS Server, which directs it to the appropriate Top-Level Domain (TLD) server (e.g., for `.com` or `.org`).
- The TLD server directs the Resolver to the Authoritative DNS Server that holds the specific IP record for the requested domain.
- Once the Resolver obtains the IP address, it passes it back to the browser, which then establishes a direct connection to the web server."
Compare 3-Tier and n-Tier architectures in web application development.,"- 3-Tier architecture splits an application into three distinct layers: Presentation (UI), Application (Business Logic), and Data (Database).
- n-Tier architecture is an expansion of the 3-tier model, further subdividing layers into more specific services like Web, Service, or Data Access layers.
- 3-Tier is generally suitable for medium-sized applications, whereas n-Tier is designed for large-scale, complex enterprise systems.
- Both architectures improve scalability and maintenance by allowing each layer to be developed, updated, or deployed on separate servers independently."
Summarise the steps required to establish an online presence for a traditional paper-based newspaper.,"- Select and register a unique and memorable domain name (e.g., `.news`) through a domain registrar to establish an online identity.
- Choose a web hosting provider based on expected traffic and storage needs, then link the domain name to the hosting server.
- Design and develop a mobile-friendly website using HTML, CSS, and JavaScript, organising content into logical categories like 'World News' or 'Editorials'.
- Implement a backend system and database to store digital articles, ensure security with HTTPS, and use SEO techniques to improve visibility on search engines."
Identify the primary HTML tags used to create a table and explain their functions.,"- The `<table>` tag serves as the main container for the entire table structure and defines its beginning and end.
- The `<tr>` (Table Row) tag is used to create horizontal rows that house either header or data cells.
- The `<th>` (Table Header) tag defines header cells, which are typically displayed as bold and centred text to represent column titles.
- The `<td>` (Table Data) tag is used for standard cells that contain the actual content or data of the table."
Explain the reasons for choosing 'Tableless Design' over 'Table-Based Design' in modern web development.,"- Tableless design uses CSS for layout instead of `<table>` tags, resulting in cleaner code and significantly faster page loading speeds.
- It supports responsive design, allowing the layout to adjust automatically to different screen sizes (mobile, tablet, desktop) using media queries.
- It improves search engine optimisation (SEO) because search engines can read and index clean HTML content more efficiently.
- It provides better accessibility for users with disabilities, as screen readers can navigate CSS-based layouts more accurately than complex nested tables."
What are the three ways to embed CSS into an HTML document and when should each be used?,"- Inline CSS is written directly within an HTML tag using the `style` attribute; it is best for applying unique styles to a single element.
- Internal CSS is placed within a `<style>` tag in the `<head>` section; it is useful for styling a single, specific web page.
- External CSS involves linking a separate `.css` file via the `<link>` tag; this is the recommended method for large websites to maintain consistency across pages.
- Using external CSS is the most efficient method as it separates presentation from content and allows for faster browser caching."
Explain the concept of the DOM Hierarchy and its importance in web scripting.,"- The DOM (Document Object Model) Hierarchy is a tree-like structure where every HTML element is represented as a 'node' or object.
- It establishes parent-child relationships, starting from the `document` root, followed by `html`, then the `head` and `body` branches.
- This hierarchy allows JavaScript to navigate the document, accessing elements through their parents, children, or siblings to change content or styles.
- It is essential for creating dynamic web pages, as it provides the interface through which scripts interact with and modify the static HTML structure."
"How do the '=', '==', and '===' operators differ in JavaScript?","- The `=` operator is an assignment operator used to store a value in a variable, rather than performing any comparison.
- The `==` operator is an equality operator that compares values only and will perform type conversion if the data types are different.
- The `===` operator is a strict equality operator that compares both the value and the data type without performing any conversion.
- For example, `5 == ""5""` returns true due to type conversion, whereas `5 === ""5""` returns false because one is a number and the other is a string."
Identify the various methods for declaring and allocating arrays in JavaScript.,"- Array Literal Method: The simplest way, using square brackets to assign values directly, e.g., `let colors = [""Red"", ""Blue""];`.
- Array Constructor: Uses the `new Array()` keyword to create an array, passing values as arguments, e.g., `let nums = new Array(1, 2, 3);`.
- Empty Array Assignment: An array is declared first (`let fruits = [];`) and values are added later using specific index positions.
- Fixed Size Allocation: An array is created with a pre-defined length using `new Array(size)`, with values to be populated at a later stage."
"What are 'Entity References' and 'Character References' in HTML, and why are they used?","- Entity References are special codes starting with `&` and ending with `;` used to represent reserved characters like `<` (`&lt;`) or `&` (`&amp;`).
- Character References represent characters using their numeric Unicode values in either decimal (e.g., `&#60;`) or hexadecimal (e.g., `&#x3C;`) format.
- They are used to prevent the browser from misinterpreting characters as actual HTML tags or code, ensuring the content displays correctly.
- They are also essential for displaying symbols and characters that are not easily accessible on a standard keyboard, such as the copyright symbol (`©`)."
